# time	stress	strain
24.5000000000	0.2399773408	0.0023997734
24.5192307692	0.2319436960	0.0023194370
24.5384615385	0.2238741212	0.0022387412
24.5576923077	0.2157694248	0.0021576942
24.5769230769	0.2076304444	0.0020763044
24.5961538462	0.1994580498	0.0019945805
24.6153846154	0.1912531460	0.0019125315
24.6346153846	0.1830166761	0.0018301668
24.6538461538	0.1747496233	0.0017474962
24.6730769231	0.1664530129	0.0016645301
24.6923076923	0.1581279142	0.0015812791
24.7115384615	0.1497754412	0.0014977544
24.7307692308	0.1413967538	0.0014139675
24.7500000000	0.1329930578	0.0013299306
24.7692307692	0.1245656047	0.0012456560
24.7884615385	0.1161156916	0.0011611569
24.8076923077	0.1076446600	0.0010764466
24.8269230769	0.0991538943	0.0009915389
24.8461538462	0.0906448202	0.0009064482
24.8653846154	0.0821189026	0.0008211890
24.8846153846	0.0735776429	0.0007357764
24.9038461538	0.0650225765	0.0006502258
24.9230769231	0.0564552691	0.0005645527
24.9423076923	0.0478773142	0.0004787731
24.9615384615	0.0392903286	0.0003929033
24.9807692308	0.0306959490	0.0003069595
25.0000000000	0.0220958282	0.0002209583
25.0192307692	0.0134916306	0.0001349163
25.0384615385	0.0048850284	0.0000488503
25.0576923077	-0.0037223028	-0.0000372230
25.0769230769	-0.0123286878	-0.0001232869
25.0961538462	-0.0209324563	-0.0002093246
25.1153846154	-0.0295319466	-0.0002953195
25.1346153846	-0.0381255097	-0.0003812551
25.1538461538	-0.0467115126	-0.0004671151
25.1730769231	-0.0552883421	-0.0005528834
25.1923076923	-0.0638544077	-0.0006385441
25.2115384615	-0.0724081447	-0.0007240814
25.2307692308	-0.0809480168	-0.0008094802
25.2500000000	-0.0894725183	-0.0008947252
25.2692307692	-0.0979801761	-0.0009798018
25.2884615385	-0.1064695513	-0.0010646955
25.3076923077	-0.1149392400	-0.0011493924
25.3269230769	-0.1233878747	-0.0012338787
25.3461538462	-0.1318141242	-0.0013181412
25.3653846154	-0.1402166942	-0.0014021669
25.3846153846	-0.1485943261	-0.0014859433
25.4038461538	-0.1569457972	-0.0015694580
25.4230769231	-0.1652699189	-0.0016526992
25.4423076923	-0.1735655358	-0.0017356554
25.4615384615	-0.1818315239	-0.0018183152
25.4807692308	-0.1900667882	-0.0019006679
25.5000000000	-0.1982702611	-0.0019827026
25.5192307692	-0.2064408994	-0.0020644090
25.5384615385	-0.2145776819	-0.0021457768
25.5576923077	-0.2226796067	-0.0022267961
25.5769230769	-0.2307456879	-0.0023074569
25.5961538462	-0.2387749532	-0.0023877495
25.6153846154	-0.2467664402	-0.0024676644
25.6346153846	-0.2547191940	-0.0025471919
25.6538461538	-0.2626322639	-0.0026263226
25.6730769231	-0.2705047008	-0.0027050470
25.6923076923	-0.2783355540	-0.0027833555
25.7115384615	-0.2861238694	-0.0028612387
25.7307692308	-0.2938686863	-0.0029386869
25.7500000000	-0.3015690358	-0.0030156904
25.7692307692	-0.3092239388	-0.0030922394
25.7884615385	-0.3168324045	-0.0031683240
25.8076923077	-0.3243934289	-0.0032439343
25.8269230769	-0.3319059940	-0.0033190599
25.8461538462	-0.3393690673	-0.0033936907
25.8653846154	-0.3467816013	-0.0034678160
25.8846153846	-0.3541425340	-0.0035414253
25.9038461538	-0.3614507888	-0.0036145079
25.9230769231	-0.3687052760	-0.0036870528
25.9423076923	-0.3759048936	-0.0037590489
25.9615384615	-0.3830485287	-0.0038304853
25.9807692308	-0.3901350596	-0.0039013506
26.0000000000	-0.3971633581	-0.0039716336
26.0192307692	-0.4041322914	-0.0040413229
26.0384615385	-0.4110407252	-0.0041104073
26.0576923077	-0.4178875264	-0.0041788753
26.0769230769	-0.4246715663	-0.0042467157
26.0961538462	-0.4313917235	-0.0043139172
26.1153846154	-0.4380468879	-0.0043804689
26.1346153846	-0.4446359630	-0.0044463596
26.1538461538	-0.4511578706	-0.0045115787
26.1730769231	-0.4576115529	-0.0045761155
26.1923076923	-0.4639959769	-0.0046399598
26.2115384615	-0.4703101369	-0.0047031014
26.2307692308	-0.4765530578	-0.0047655306
26.2500000000	-0.4827237981	-0.0048272380
26.2692307692	-0.4888214523	-0.0048882145
26.2884615385	-0.4948451534	-0.0049484515
26.3076923077	-0.5007940751	-0.0050079408
26.3269230769	-0.5066674332	-0.0050666743
26.3461538462	-0.5124644872	-0.0051246449
26.3653846154	-0.5181845413	-0.0051818454
26.3846153846	-0.5238269451	-0.0052382695
26.4038461538	-0.5293910933	-0.0052939109
26.4230769231	-0.5348764260	-0.0053487643
26.4423076923	-0.5402824277	-0.0054028243
26.4615384615	-0.5456086263	-0.0054560863
26.4807692308	-0.5508545914	-0.0055085459
26.5000000000	-0.5560199325	-0.0055601993
26.5192307692	-0.5611042964	-0.0056110430
26.5384615385	-0.5661073648	-0.0056610736
26.5576923077	-0.5710288508	-0.0057102885
26.5769230769	-0.5758684955	-0.0057586850
26.5961538462	-0.5806260645	-0.0058062606
26.6153846154	-0.5853013438	-0.0058530134
26.6346153846	-0.5898941351	-0.0058989414
26.6538461538	-0.5944042523	-0.0059440425
26.6730769231	-0.5988315160	-0.0059883152
26.6923076923	-0.6031757496	-0.0060317575
26.7115384615	-0.6074367742	-0.0060743677
26.7307692308	-0.6116144043	-0.0061161440
26.7500000000	-0.6157084430	-0.0061570844
26.7692307692	-0.6197186776	-0.0061971868
26.7884615385	-0.6236448757	-0.0062364488
26.8076923077	-0.6274867807	-0.0062748678
26.8269230769	-0.6312441082	-0.0063124411
26.8461538462	-0.6349165427	-0.0063491654
26.8653846154	-0.6385037345	-0.0063850373
26.8846153846	-0.6420052971	-0.0064200530
26.9038461538	-0.6454208048	-0.0064542080
26.9230769231	-0.6487497911	-0.0064874979
26.9423076923	-0.6519917474	-0.0065199175
26.9615384615	-0.6551461224	-0.0065514612
26.9807692308	-0.6582123219	-0.0065821232
27.0000000000	-0.6611897090	-0.0066118971
27.0192307692	-0.6640776051	-0.0066407761
27.0384615385	-0.6668752918	-0.0066687529
27.0576923077	-0.6695820121	-0.0066958201
27.0769230769	-0.6721969737	-0.0067219697
27.0961538462	-0.6747193518	-0.0067471935
27.1153846154	-0.6771482928	-0.0067714829
27.1346153846	-0.6794829181	-0.0067948292
27.1538461538	-0.6817223288	-0.0068172233
27.1730769231	-0.6838656106	-0.0068386561
27.1923076923	-0.6859118388	-0.0068591184
27.2115384615	-0.6878600841	-0.0068786008
27.2307692308	-0.6897094180	-0.0068970942
27.2500000000	-0.6914589194	-0.0069145892
27.2692307692	-0.6931076798	-0.0069310768
27.2884615385	-0.6946548102	-0.0069465481
27.3076923077	-0.6960994472	-0.0069609945
27.3269230769	-0.6974407587	-0.0069744076
27.3461538462	-0.6986779504	-0.0069867795
27.3653846154	-0.6998102716	-0.0069981027
27.3846153846	-0.7008370207	-0.0070083702
27.4038461538	-0.7017575507	-0.0070175755
27.4230769231	-0.7025712740	-0.0070257127
27.4423076923	-0.7032776676	-0.0070327767
27.4615384615	-0.7038762765	-0.0070387628
27.4807692308	-0.7043667182	-0.0070436672
27.5000000000	-0.7047486854	-0.0070474869
27.5192307692	-0.7050219489	-0.0070502195
27.5384615385	-0.7051863595	-0.0070518636
27.5576923077	-0.7052418494	-0.0070524185
27.5769230769	-0.7051884334	-0.0070518843
27.5961538462	-0.7050262086	-0.0070502621
27.6153846154	-0.7047553543	-0.0070475535
27.6346153846	-0.7043761307	-0.0070437613
27.6538461538	-0.7038888772	-0.0070388888
27.6730769231	-0.7032940100	-0.0070329401
27.6923076923	-0.7025920196	-0.0070259202
27.7115384615	-0.7017834666	-0.0070178347
27.7307692308	-0.7008689780	-0.0070086898
27.7500000000	-0.6998492427	-0.0069984924
27.7692307692	-0.6987250064	-0.0069872501
27.7884615385	-0.6974970662	-0.0069749707
27.8076923077	-0.6961662647	-0.0069616626
27.8269230769	-0.6947334842	-0.0069473348
27.8461538462	-0.6931996400	-0.0069319964
27.8653846154	-0.6915656743	-0.0069156567
27.8846153846	-0.6898325493	-0.0068983255
27.9038461538	-0.6880012405	-0.0068800124
27.9230769231	-0.6860727302	-0.0068607273
27.9423076923	-0.6840480008	-0.0068404800
27.9615384615	-0.6819280284	-0.0068192803
27.9807692308	-0.6797137763	-0.0067971378
28.0000000000	-0.6774061893	-0.0067740619
28.0192307692	-0.6750061878	-0.0067500619
28.0384615385	-0.6725146625	-0.0067251466
28.0576923077	-0.6699324694	-0.0066993247
28.0769230769	-0.6672604254	-0.0066726043
28.0961538462	-0.6644993045	-0.0066449930
28.1153846154	-0.6616498341	-0.0066164983
28.1346153846	-0.6587126923	-0.0065871269
28.1538461538	-0.6556885054	-0.0065568851
28.1730769231	-0.6525778468	-0.0065257785
28.1923076923	-0.6493812351	-0.0064938124
28.2115384615	-0.6460991345	-0.0064609913
28.2307692308	-0.6427319545	-0.0064273195
28.2500000000	-0.6392800509	-0.0063928005
28.2692307692	-0.6357437272	-0.0063574373
28.2884615385	-0.6321232365	-0.0063212324
28.3076923077	-0.6284187841	-0.0062841878
28.3269230769	-0.6246305309	-0.0062463053
28.3461538462	-0.6207585965	-0.0062075860
28.3653846154	-0.6168030635	-0.0061680306
28.3846153846	-0.6127639818	-0.0061276398
28.4038461538	-0.6086413737	-0.0060864137
28.4230769231	-0.6044352387	-0.0060443524
28.4423076923	-0.6001455587	-0.0060014556
28.4615384615	-0.5957723043	-0.0059577230
28.4807692308	-0.5913154396	-0.0059131544
28.5000000000	-0.5867749287	-0.0058677493
28.5192307692	-0.5821507410	-0.0058215074
28.5384615385	-0.5774428574	-0.0057744286
28.5576923077	-0.5726512757	-0.0057265128
28.5769230769	-0.5677760160	-0.0056777602
28.5961538462	-0.5628171266	-0.0056281713
28.6153846154	-0.5577746887	-0.0055777469
28.6346153846	-0.5526488212	-0.0055264882
28.6538461538	-0.5474396852	-0.0054743969
28.6730769231	-0.5421474881	-0.0054214749
28.6923076923	-0.5367724876	-0.0053677249
28.7115384615	-0.5313149943	-0.0053131499
28.7307692308	-0.5257753748	-0.0052577537
28.7500000000	-0.5201540543	-0.0052015405
28.7692307692	-0.5144515178	-0.0051445152
28.7884615385	-0.5086683117	-0.0050866831
28.8076923077	-0.5028050444	-0.0050280504
28.8269230769	-0.4968623869	-0.0049686239
28.8461538462	-0.4908410719	-0.0049084107
28.8653846154	-0.4847418939	-0.0048474189
28.8846153846	-0.4785657072	-0.0047856571
28.9038461538	-0.4723134247	-0.0047231342
28.9230769231	-0.4659860155	-0.0046598602
28.9423076923	-0.4595845029	-0.0045958450
