# time	x_num	v_num	x_ana	v_ana
2.5000000000	12.2893309909	0.0003997200	12.2897376845	0.0000000000
2.5192307692	12.2893230737	-0.0004303578	12.2897296364	-0.0008370018
2.5384615385	12.2892992434	-0.0012598773	12.2897054930	-0.0016738815
2.5576923077	12.2892595081	-0.0020887296	12.2896652579	-0.0025105167
2.5769230769	12.2892038782	-0.0029168087	12.2896089370	-0.0033467855
2.5961538462	12.2891323662	-0.0037440123	12.2895365385	-0.0041825656
2.6153846154	12.2890449861	-0.0045702416	12.2894480730	-0.0050177350
2.6346153846	12.2889417544	-0.0053954011	12.2893435534	-0.0058521719
2.6538461538	12.2888226891	-0.0062193983	12.2892229949	-0.0066857543
2.6730769231	12.2886878105	-0.0070421440	12.2890864152	-0.0075183607
2.6923076923	12.2885371404	-0.0078635521	12.2889338342	-0.0083498694
2.7115384615	12.2883707028	-0.0086835390	12.2887652742	-0.0091801590
2.7307692308	12.2881885234	-0.0095020238	12.2885807598	-0.0100091083
2.7500000000	12.2879906298	-0.0103189278	12.2883803179	-0.0108365964
2.7692307692	12.2877770515	-0.0111341744	12.2881639778	-0.0116625023
2.7884615385	12.2875478199	-0.0119476888	12.2879317710	-0.0124867055
2.8076923077	12.2873029680	-0.0127593976	12.2876837315	-0.0133090856
2.8269230769	12.2870425310	-0.0135692284	12.2874198956	-0.0141295227
2.8461538462	12.2867665457	-0.0143771096	12.2871403016	-0.0149478968
2.8653846154	12.2864750510	-0.0151829701	12.2868449904	-0.0157640886
2.8846153846	12.2861680874	-0.0159867388	12.2865340052	-0.0165779789
2.9038461538	12.2858456975	-0.0167883443	12.2862073914	-0.0173894488
2.9230769231	12.2855079258	-0.0175877143	12.2858651966	-0.0181983799
2.9423076923	12.2851548187	-0.0183847757	12.2855074707	-0.0190046540
2.9615384615	12.2847864246	-0.0191794539	12.2851342661	-0.0198081535
2.9807692308	12.2844027936	-0.0199716723	12.2847456372	-0.0206087611
3.0000000000	12.2840039782	-0.0207613524	12.2843416408	-0.0214063598
