# time	stress	strain
87.9423076923	-0.7070617892	-0.0070706179
87.9615384615	-0.7060818893	-0.0070608189
87.9807692308	-0.7049889511	-0.0070498895
88.0000000000	-0.7037825998	-0.0070378260
88.0192307692	-0.7024625132	-0.0070246251
88.0384615385	-0.7010284248	-0.0070102842
88.0576923077	-0.6994801252	-0.0069948013
88.0769230769	-0.6978174645	-0.0069781746
88.0961538462	-0.6960403538	-0.0069604035
88.1153846154	-0.6941487667	-0.0069414877
88.1346153846	-0.6921427404	-0.0069214274
88.1538461538	-0.6900223764	-0.0069002238
88.1730769231	-0.6877878414	-0.0068778784
88.1923076923	-0.6854393671	-0.0068543937
88.2115384615	-0.6829772505	-0.0068297725
88.2307692308	-0.6804018536	-0.0068040185
88.2500000000	-0.6777136026	-0.0067771360
88.2692307692	-0.6749129873	-0.0067491299
88.2884615385	-0.6720005597	-0.0067200056
88.3076923077	-0.6689769332	-0.0066897693
88.3269230769	-0.6658427803	-0.0066584278
88.3461538462	-0.6625988312	-0.0066259883
88.3653846154	-0.6592458719	-0.0065924587
88.3846153846	-0.6557847418	-0.0065578474
88.4038461538	-0.6522163313	-0.0065221633
88.4230769231	-0.6485415796	-0.0064854158
88.4423076923	-0.6447614720	-0.0064476147
88.4615384615	-0.6408770370	-0.0064087704
88.4807692308	-0.6368893438	-0.0063688934
88.5000000000	-0.6327994996	-0.0063279950
88.5192307692	-0.6286086462	-0.0062860865
88.5384615385	-0.6243179579	-0.0062431796
88.5576923077	-0.6199286380	-0.0061992864
88.5769230769	-0.6154419165	-0.0061544192
88.5961538462	-0.6108590471	-0.0061085905
88.6153846154	-0.6061813045	-0.0060618130
88.6346153846	-0.6014099822	-0.0060140998
88.6538461538	-0.5965463896	-0.0059654639
88.6730769231	-0.5915918498	-0.0059159185
88.6923076923	-0.5865476975	-0.0058654770
88.7115384615	-0.5814152767	-0.0058141528
88.7307692308	-0.5761959390	-0.0057619594
88.7500000000	-0.5708910419	-0.0057089104
88.7692307692	-0.5655019469	-0.0056550195
88.7884615385	-0.5600300180	-0.0056003002
88.8076923077	-0.5544766211	-0.0055447662
88.8269230769	-0.5488431219	-0.0054884312
88.8461538462	-0.5431308859	-0.0054313089
88.8653846154	-0.5373412769	-0.0053734128
88.8846153846	-0.5314756566	-0.0053147566
88.9038461538	-0.5255353843	-0.0052553538
88.9230769231	-0.5195218161	-0.0051952182
88.9423076923	-0.5134363048	-0.0051343630
88.9615384615	-0.5072802001	-0.0050728020
88.9807692308	-0.5010548477	-0.0050105485
89.0000000000	-0.4947615902	-0.0049476159
89.0192307692	-0.4884017666	-0.0048840177
89.0384615385	-0.4819767126	-0.0048197671
89.0576923077	-0.4754877607	-0.0047548776
89.0769230769	-0.4689362403	-0.0046893624
89.0961538462	-0.4623234783	-0.0046232348
89.1153846154	-0.4556507984	-0.0045565080
89.1346153846	-0.4489195220	-0.0044891952
89.1538461538	-0.4421309681	-0.0044213097
89.1730769231	-0.4352864530	-0.0043528645
89.1923076923	-0.4283872906	-0.0042838729
89.2115384615	-0.4214347922	-0.0042143479
89.2307692308	-0.4144302660	-0.0041443027
89.2500000000	-0.4073750175	-0.0040737502
89.2692307692	-0.4002703484	-0.0040027035
89.2884615385	-0.3931175564	-0.0039311756
89.3076923077	-0.3859179348	-0.0038591793
89.3269230769	-0.3786727714	-0.0037867277
89.3461538462	-0.3713833480	-0.0037138335
89.3653846154	-0.3640509392	-0.0036405094
89.3846153846	-0.3566768120	-0.0035667681
89.4038461538	-0.3492622238	-0.0034926222
89.4230769231	-0.3418084222	-0.0034180842
89.4423076923	-0.3343166429	-0.0033431664
89.4615384615	-0.3267881091	-0.0032678811
89.4807692308	-0.3192240297	-0.0031922403
89.5000000000	-0.3116255982	-0.0031162560
89.5192307692	-0.3039939910	-0.0030399399
89.5384615385	-0.2963303664	-0.0029633037
89.5576923077	-0.2886358631	-0.0028863586
89.5769230769	-0.2809115985	-0.0028091160
89.5961538462	-0.2731586679	-0.0027315867
89.6153846154	-0.2653781431	-0.0026537814
89.6346153846	-0.2575710712	-0.0025757107
89.6538461538	-0.2497384738	-0.0024973847
89.6730769231	-0.2418813457	-0.0024188135
89.6923076923	-0.2340006546	-0.0023400065
89.7115384615	-0.2260973402	-0.0022609734
89.7307692308	-0.2181723139	-0.0021817231
89.7500000000	-0.2102264585	-0.0021022646
89.7692307692	-0.2022606282	-0.0020226063
89.7884615385	-0.1942756487	-0.0019427565
89.8076923077	-0.1862723176	-0.0018627232
89.8269230769	-0.1782514051	-0.0017825141
89.8461538462	-0.1702136546	-0.0017021365
89.8653846154	-0.1621597838	-0.0016215978
89.8846153846	-0.1540904862	-0.0015409049
89.9038461538	-0.1460064324	-0.0014600643
89.9230769231	-0.1379082719	-0.0013790827
89.9423076923	-0.1297966349	-0.0012979663
89.9615384615	-0.1216721347	-0.0012167213
89.9807692308	-0.1135353698	-0.0011353537
90.0000000000	-0.1053869266	-0.0010538693
90.0192307692	-0.0972273822	-0.0009722738
90.0384615385	-0.0890573067	-0.0008905731
